Frequency (Hz)	Level (dB)
6878.906250	-68.802612
6884.765625	-76.908669
6890.625000	-94.175522
6896.484375	-128.047638
6902.343750	-119.005142
6908.203125	-106.989792
6914.062500	-102.548576
6919.921875	-103.305130
6925.781250	-100.419960
6931.640625	-99.269554
6937.500000	-104.380028
6943.359375	-109.349030
6949.218750	-111.170425
6955.078125	-119.653580
6960.937500	-129.086258
6966.796875	-106.967918
6972.656250	-83.336166
6978.515625	-71.623116
6984.375000	-67.547668
6990.234375	-70.167725
6996.093750	-80.048851
7001.953125	-100.070496
7007.812500	-131.126144
7013.671875	-115.512672
7019.531250	-105.360550
7025.390625	-102.400993
7031.250000	-103.417740
7037.109375	-100.055840
7042.968750	-100.262207
7048.828125	-106.595207
7054.687500	-109.501770
7060.546875	-112.441109
7066.406250	-122.501625
7072.265625	-127.327332
7078.125000	-100.137993
7083.984375	-80.058090
7089.843750	-70.264503
7095.703125	-67.730698
7101.562500	-71.891899
7107.421875	-83.682220
7113.281250	-107.016151
7119.140625	-128.575882
7125.000000	-112.431664
7130.859375	-104.131721
7136.718750	-102.610680
7142.578125	-103.248672
7148.437500	-99.958832
7154.296875	-101.601891
7160.156250	-108.319229
7166.015625	-109.693878
7171.875000	-114.129623
7177.734375	-126.577293
7183.593750	-125.683243
7189.453125	-94.454552
7195.312500	-77.271599
7201.171875	-69.262604
7207.031250	-68.245049
7212.890625	-73.994942
7218.750000	-87.887108
7224.609375	-115.039627
7230.468750	-125.788101
7236.328125	-110.122665
7242.187500	-103.391052
7248.046875	-103.104370
7253.906250	-102.759750
7259.765625	-100.108658
7265.625000	-103.209595
7271.484375	-109.469513
7277.343750	-110.394333
7283.203125	-116.418526
7289.062500	-132.293991
7294.921875	-119.102951
7300.781250	-89.661011
7306.640625	-74.933617
7312.500000	-68.603996
7318.359375	-69.089203
7324.218750	-76.484825
7330.078125	-92.684669
7335.937500	-124.151688
7341.796875	-120.780029
7347.656250	-107.975243
7353.515625	-102.937004
7359.375000	-103.744598
7365.234375	-102.228813
7371.093750	-100.566666
7376.953125	-104.995209
7382.812500	-109.820724
7388.671875	-111.236885
7394.531250	-118.775444
7400.390625	-131.542984
7406.250000	-110.629135
7412.109375	-85.532852
7417.968750	-73.000969
7423.828125	-68.282661
7429.687500	-70.277687
7435.546875	-79.410751
7441.406250	-98.246368
7447.265625	-131.809265
7453.125000	-117.858025
7458.984375	-106.367691
7464.843750	-102.737457
7470.703125	-104.225830
7476.562500	-101.779099
7482.421875	-101.392952
7488.281250	-107.068146
7494.140625	-110.083923
7500.000000	-112.584679
7505.859375	-122.121117
7511.718750	-128.004822
7517.578125	-103.363640
7523.437500	-82.017166
7529.296875	-71.456879
7535.156250	-68.294563
7541.015625	-71.820152
7546.875000	-82.821449
7552.734375	-104.839729
7558.593750	-132.043549
7564.453125	-114.664276
7570.312500	-105.007065
7576.171875	-102.835503
7582.031250	-104.408356
7587.890625	-101.542358
7593.750000	-102.602127
7599.609375	-108.928276
7605.468750	-110.160355
7611.328125	-114.036964
7617.187500	-126.024200
7623.046875	-126.940575
7628.906250	-97.377747
7634.765625	-79.013100
7640.625000	-70.276451
7646.484375	-68.635132
7652.343750	-73.724571
7658.203125	-86.731918
7664.062500	-112.568657
7669.921875	-126.374451
7675.781250	-111.176323
7681.640625	-103.790085
7687.500000	-103.172737
7693.359375	-104.158257
7699.218750	-101.397148
7705.078125	-103.883797
7710.937500	-110.136627
7716.796875	-110.828598
7722.656250	-116.306549
7728.515625	-129.643692
7734.375000	-123.020065
7740.234375	-92.158325
7746.093750	-76.447197
7751.953125	-69.436928
7757.812500	-69.303406
7763.671875	-76.015457
7769.531250	-91.233917
7775.390625	-120.967758
7781.250000	-123.136726
7787.109375	-109.109077
7792.968750	-103.241043
7798.828125	-103.790329
7804.687500	-103.664223
7810.546875	-101.729378
7816.406250	-105.573036
7822.265625	-110.777649
7828.125000	-111.873795
7833.984375	-119.235062
7839.843750	-128.551071
7845.703125	-114.188698
7851.562500	-87.740746
7857.421875	-74.316353
7863.281250	-68.939102
7869.140625	-70.310219
7875.000000	-78.720444
7880.859375	-96.437569
7886.718750	-129.842941
7892.578125	-118.645782
7898.437500	-107.078781
7904.296875	-102.898193
7910.156250	-104.446548
7916.015625	-103.249115
7921.875000	-102.469063
7927.734375	-107.813622
7933.593750	-111.110817
7939.453125	-112.868057
7945.312500	-121.756615
7951.171875	-130.992142
7957.031250	-106.910286
7962.890625	-83.939575
7968.750000	-72.574242
7974.609375	-68.773659
7980.468750	-71.663872
7986.328125	-81.874252
7992.187500	-102.392525
7998.046875	-128.788300
8003.906250	-115.083733
8009.765625	-105.549713
8015.625000	-102.943314
8021.484375	-105.041626
8027.343750	-103.012566
8033.203125	-103.553650
8039.062500	-109.706093
8044.921875	-111.284332
8050.781250	-114.674362
8056.640625	-126.436363
8062.500000	-126.413033
8068.359375	-100.196037
8074.218750	-80.670059
8080.078125	-71.200851
8085.937500	-68.936256
8091.796875	-73.375931
8097.656250	-85.532021
8103.515625	-109.610916
8109.375000	-128.126282
8115.234375	-112.487061
8121.093750	-104.504585
8126.953125	-103.285652
8132.812500	-105.153610
8138.671875	-102.818085
8144.531250	-104.742035
8150.390625	-110.632050
8156.250000	-111.061844
8162.109375	-115.916458
8167.968750	-128.637024
8173.828125	-124.386902
8179.687500	-94.637604
8185.546875	-77.889671
8191.406250	-70.178696
8197.265625	-69.425331
8203.125000	-75.461655
8208.984375	-89.748260
8214.843750	-117.960022
8220.703125	-124.845993
8226.562500	-110.091156
8232.421875	-103.655281
8238.281250	-103.783340
8244.140625	-105.219360
8250.000000	-103.224648
8255.859375	-106.619949
8261.718750	-111.782784
8267.578125	-112.253242
8273.437500	-118.682152
8279.296875	-130.401413
8285.156250	-118.372498
8291.015625	-89.875244
8296.875000	-75.543518
8302.734375	-69.501755
8308.593750	-70.253159
8314.453125	-77.950623
8320.312500	-94.612389
8326.171875	-127.440987
8332.031250	-120.808517
8337.890625	-108.083290
8343.750000	-103.246826
8349.609375	-104.501823
8355.468750	-104.798119
8361.328125	-103.703751
8367.187500	-108.404739
8373.046875	-111.475807
8378.906250	-112.785210
8384.765625	-120.287468
8390.625000	-129.891678
8396.484375	-110.133652
8402.343750	-85.762245
8408.203125	-73.591568
8414.062500	-69.151489
8419.921875	-71.414757
8425.781250	-80.872017
8431.640625	-100.303185
8437.500000	-132.323303
8443.359375	-117.297539
8449.218750	-106.452911
8455.078125	-103.096191
8460.937500	-105.229027
8466.796875	-104.504921
8472.656250	-104.565132
8478.515625	-110.164536
8484.375000	-111.418579
8490.234375	-113.970421
8496.093750	-123.358749
8501.953125	-133.133545
8507.812500	-103.151413
8513.671875	-82.261047
8519.531250	-72.027794
8525.390625	-69.134834
8531.250000	-72.932838
8537.109375	-84.277176
8542.968750	-106.973343
8548.828125	-132.770981
8554.687500	-114.235489
8560.546875	-105.250511
8566.406250	-103.418747
8572.265625	-106.131828
8578.125000	-104.658737
8583.984375	-105.993561
8589.843750	-111.518654
8595.703125	-111.481087
8601.562500	-115.685280
8607.421875	-128.225372
8613.281250	-126.917923
8619.140625	-97.026855
8625.000000	-79.229828
8630.859375	-70.814774
8636.718750	-69.442566
8642.578125	-74.813972
8648.437500	-88.190285
8654.296875	-114.496613
8660.156250	-127.021500
8666.015625	-111.379654
8671.875000	-104.195702
8677.734375	-103.840332
8683.593750	-106.554779
8689.453125	-104.778244
8695.312500	-107.453033
8701.171875	-112.410370
8707.031250	-112.407845
8712.890625	-118.020935
8718.750000	-130.092819
8724.609375	-122.492065
8730.468750	-91.948051
8736.328125	-76.665321
8742.187500	-69.948959
8748.046875	-70.080627
8753.906250	-77.081993
8759.765625	-92.696815
8765.625000	-122.974968
8771.484375	-122.371475
8777.343750	-109.211723
8783.203125	-103.696556
8789.062500	-104.720245
8794.921875	-106.640465
8800.781250	-105.281837
8806.640625	-109.304977
8812.500000	-112.210335
8818.359375	-112.829865
8824.218750	-120.028503
8830.078125	-131.582962
8835.937500	-113.692444
8841.796875	-87.553024
8847.656250	-74.508018
8853.515625	-69.413818
8859.375000	-71.051979
8865.234375	-79.774460
8871.093750	-97.990936
8876.953125	-132.567169
8882.812500	-119.025818
8888.671875	-107.302925
8894.531250	-103.358170
8900.390625	-105.570251
8906.250000	-106.422913
8912.109375	-106.141891
8917.968750	-111.338028
8923.828125	-112.461029
8929.687500	-114.120132
8935.546875	-121.905418
8941.406250	-128.512070
8947.265625	-105.950089
8953.125000	-83.748962
8958.984375	-72.733559
8964.843750	-69.206398
8970.703125	-72.366165
8976.562500	-82.905014
8982.421875	-104.060204
8988.281250	-131.550446
8994.140625	-115.402901
9000.000000	-105.754303
9005.859375	-103.356911
9011.718750	-106.388237
9017.578125	-106.335548
9023.437500	-107.346588
9029.296875	-112.755394
9035.156250	-112.413315
9041.015625	-115.714386
9046.875000	-125.694084
9052.734375	-129.960007
9058.593750	-99.390182
9064.453125	-80.462891
9070.312500	-71.317612
9076.171875	-69.321289
9082.031250	-74.037834
9087.890625	-86.545486
9093.750000	-111.158867
9099.609375	-127.439964
9105.468750	-112.514862
9111.328125	-104.668327
9117.187500	-103.740082
9123.046875	-107.322220
9128.906250	-106.476631
9134.765625	-108.574654
9140.625000	-113.020058
9146.484375	-112.526527
9152.343750	-117.131828
9158.203125	-127.975349
9164.062500	-124.466370
9169.921875	-93.928902
9175.781250	-77.650093
9181.640625	-70.243362
9187.500000	-69.756256
9193.359375	-76.080444
9199.218750	-90.768349
9205.078125	-119.934364
9210.937500	-125.960556
9216.796875	-110.277153
9222.656250	-104.030586
9228.515625	-104.541061
9234.375000	-107.895828
9240.234375	-106.956924
9246.093750	-110.459244
9251.953125	-113.104546
9257.812500	-113.322784
9263.671875	-119.806717
9269.531250	-128.459076
9275.390625	-116.522003
9281.250000	-89.177193
9287.109375	-75.258820
9292.968750	-69.505859
9298.828125	-70.522293
9304.687500	-78.521164
9310.546875	-95.594536
9316.406250	-126.720818
9322.265625	-120.712639
9328.125000	-108.114059
9333.984375	-103.521606
9339.843750	-105.330017
9345.703125	-108.055069
9351.562500	-107.663872
9357.421875	-112.328232
9363.281250	-112.991669
9369.140625	-114.243347
9375.000000	-122.192551
9380.859375	-130.195740
9386.718750	-108.891342
9392.578125	-85.090408
9398.437500	-73.258453
9404.296875	-69.090683
9410.156250	-71.622871
9416.015625	-81.407776
9421.875000	-101.376282
9427.734375	-133.917145
9433.593750	-117.120728
9439.453125	-106.463905
9445.312500	-103.391167
9451.171875	-106.411934
9457.031250	-108.423340
9462.890625	-108.951935
9468.750000	-113.930107
9474.609375	-113.536827
9480.468750	-116.620201
9486.328125	-127.766243
9492.187500	-128.868118
9498.046875	-101.837334
9503.906250	-81.522194
9509.765625	-71.619339
9515.625000	-68.996407
9521.484375	-73.067612
9527.343750	-84.750259
9533.203125	-107.976852
9539.062500	-129.282272
9544.921875	-113.476379
9550.781250	-105.104942
9556.640625	-103.620728
9562.500000	-107.666740
9568.359375	-108.800735
9574.218750	-110.584259
9580.078125	-114.193787
9585.937500	-113.051094
9591.796875	-117.397102
9597.656250	-128.694183
9603.515625	-127.258194
9609.375000	-95.788940
9615.234375	-78.433990
9621.093750	-70.323235
9626.953125	-69.217514
9632.812500	-74.874268
9638.671875	-88.652412
9644.531250	-116.031212
9650.390625	-125.834061
9656.250000	-111.210030
9662.109375	-104.361176
9667.968750	-104.310616
9673.828125	-109.008522
9679.687500	-109.803543
9685.546875	-112.878014
9691.406250	-114.256279
9697.265625	-113.786217
9703.125000	-120.223457
9708.984375	-133.102158
9714.843750	-120.765808
9720.703125	-90.662872
9726.562500	-75.785805
9732.421875	-69.358650
9738.281250	-69.754242
9744.140625	-77.049919
9750.000000	-93.104561
9755.859375	-124.713989
9761.718750	-122.741699
9767.578125	-109.073952
9773.437500	-103.856026
9779.296875	-105.306358
9785.156250	-110.502731
9791.015625	-110.998810
9796.875000	-114.452499
9802.734375	-113.894592
9808.593750	-114.665344
9814.453125	-122.528992
9820.312500	-134.492203
9826.171875	-111.343285
9832.031250	-86.182991
9837.890625	-73.524094
9843.750000	-68.710930
9849.609375	-70.615623
9855.468750	-79.645920
9861.328125	-98.331970
9867.187500	-129.485229
9873.046875	-119.634949
9878.906250	-107.457260
9884.765625	-103.649826
9890.625000	-106.491821
9896.484375	-111.680206
9902.343750	-112.688835
9908.203125	-116.146599
9914.062500	-114.064110
9919.921875	-116.066048
9925.781250	-124.468002
9931.640625	-129.957886
9937.500000	-103.900673
9943.359375	-82.293518
9949.218750	-71.618904
9955.078125	-68.364548
9960.937500	-71.797302
9966.796875	-82.677368
9972.656250	-104.452888
9978.515625	-131.541519
9984.375000	-115.182251
9990.234375	-105.852066
9996.093750	-103.724976
10001.953125	-108.007866
10007.812500	-113.371506
10013.671875	-115.030220
10019.531250	-116.100037
10025.390625	-114.021927
10031.250000	-117.886024
10037.109375	-129.294144
10042.968750	-127.298477
10048.828125	-97.301651
10054.687500	-78.879181
10060.546875	-70.049294
10066.406250	-68.320961
10072.265625	-73.318077
10078.125000	-86.203293
10083.984375	-111.726540
10089.843750	-129.546921
10095.703125	-112.340149
10101.562500	-104.741394
10107.421875	-104.145477
10113.281250	-109.839127
10119.140625	-115.791061
10125.000000	-118.085251
10130.859375	-115.284126
10136.718750	-114.030060
10142.578125	-119.336975
10148.437500	-130.874527
10154.296875	-124.168587
10160.156250	-91.752663
10166.015625	-75.900627
10171.875000	-68.792114
10177.734375	-68.570404
10183.593750	-75.186485
10189.453125	-90.284569
10195.312500	-120.448601
10201.171875	-124.755821
10207.031250	-110.088707
10212.890625	-104.150482
10218.750000	-104.979286
10224.609375	-112.056068
10230.468750	-119.037979
10236.328125	-120.671188
10242.187500	-115.214714
10248.046875	-115.073051
10253.906250	-121.336296
10259.765625	-130.965500
10265.625000	-114.160957
10271.484375	-86.839073
10277.343750	-73.300995
10283.203125	-67.831528
10289.062500	-69.113792
10294.921875	-77.418343
10300.781250	-94.974075
10306.640625	-128.179291
10312.500000	-119.772751
10318.359375	-107.990501
10324.218750	-103.771599
10330.078125	-106.157761
10335.937500	-115.052048
10341.796875	-122.760811
10347.656250	-118.788422
10353.515625	-114.269493
10359.375000	-116.205338
10365.234375	-125.359825
10371.093750	-130.860901
10376.953125	-105.443321
10382.812500	-82.496155
10388.671875	-71.029907
10394.531250	-67.139404
10400.390625	-69.940369
10406.250000	-80.046242
10412.109375	-100.558517
10417.968750	-132.005844
10423.828125	-115.948532
10429.687500	-106.306969
10435.546875	-103.651802
10441.406250	-107.618019
10447.265625	-118.897057
10453.125000	-127.787590
10458.984375	-118.101547
10464.843750	-114.455368
10470.703125	-117.669495
10476.562500	-128.001114
10482.421875	-129.570221
10488.281250	-98.353233
10494.140625	-78.630890
10500.000000	-69.054016
10505.859375	-66.699905
10511.718750	-71.046547
10517.578125	-83.083710
10523.437500	-106.999977
10529.296875	-130.241272
10535.156250	-113.384026
10541.015625	-105.210045
10546.875000	-104.006538
10552.734375	-109.524620
10558.593750	-121.477448
10564.453125	-123.528053
10570.312500	-116.689896
10576.171875	-114.849831
10582.031250	-119.710678
10587.890625	-131.715256
10593.750000	-126.591599
10599.609375	-92.000488
10605.468750	-75.113129
10611.328125	-67.305122
10617.187500	-66.464279
10623.046875	-72.405869
10628.906250	-86.570374
10634.765625	-114.951019
10640.625000	-126.842148
10646.484375	-111.150391
10652.343750	-104.426216
10658.203125	-104.686844
10664.062500	-111.384239
10669.921875	-116.251892
10675.781250	-117.942375
10681.640625	-115.629234
10687.500000	-115.284485
10693.359375	-121.356606
10699.218750	-132.671677
10705.078125	-115.867561
10710.937500	-86.282661
10716.796875	-71.831741
10722.656250	-65.696465
10728.515625	-66.359612
10734.375000	-73.960083
10740.234375	-90.483109
10746.093750	-123.903221
10751.953125	-121.117691
10757.812500	-108.664062
10763.671875	-103.777412
10769.531250	-105.477318
10775.390625	-109.619675
10781.250000	-109.172867
10787.109375	-112.728119
10792.968750	-114.461060
10798.828125	-115.989586
10804.687500	-123.613762
10810.546875	-131.214005
10816.406250	-105.472900
10822.265625	-80.900955
10828.125000	-68.615753
10833.984375	-64.083603
10839.843750	-66.258125
10845.703125	-75.612473
10851.562500	-94.849335
10857.421875	-131.431305
10863.281250	-117.430885
10869.140625	-106.929146
10875.000000	-103.593750
10880.859375	-106.274452
10886.718750	-109.026253
10892.578125	-109.505623
10898.437500	-113.468460
10904.296875	-114.606468
10910.156250	-117.680557
10916.015625	-127.791298
10921.875000	-131.112488
10927.734375	-95.263565
10933.593750	-74.345680
10939.453125	-64.017212
10945.312500	-61.035957
10951.171875	-64.741699
10957.031250	-75.963593
10962.890625	-98.392662
10968.750000	-130.423355
10974.609375	-114.474800
10980.468750	-105.668159
10986.328125	-102.716057
10992.187500	-94.471077
10998.046875	-88.927017
11003.906250	-90.004318
11009.765625	-97.955643
11015.625000	-111.939438
11021.484375	-120.284348
11027.343750	-131.940216
11033.203125	-125.023720
11039.062500	-88.464149
11044.921875	-70.526375
11050.781250	-62.010555
11056.640625	-60.549458
11062.500000	-65.827545
11068.359375	-79.086273
11074.218750	-105.471771
11080.078125	-128.650208
11085.937500	-112.127228
11091.796875	-104.772995
11097.656250	-104.671043
11103.515625	-104.569221
11109.375000	-100.604599
11115.234375	-103.212196
11121.093750	-112.382339
11126.953125	-116.205856
11132.812500	-122.311981
11138.671875	-132.186218
11144.531250	-116.959671
11150.390625	-86.018196
11156.250000	-70.633110
11162.109375	-63.822670
11167.968750	-63.867195
11173.828125	-70.775452
11179.687500	-86.297539
11185.546875	-118.220680
11191.406250	-124.289566
11197.265625	-109.930420
11203.125000	-104.294113
11208.984375	-105.688332
11214.843750	-107.299248
